stemmed_text;Score;Sentiment
['di', 'dunia', 'nyata', 'bisnis', 'punya', 'reputasi', 'izin', 'amp', 'rekam', 'jejak', 'di', 'dunia', 'ai', 'siapa', 'pun', 'bisa', 'bikin', 'agen', 'aku', 'pintar', 'amp', 'aman', 'tanpa', 'bukti', 'itu', 'bahaya', 'di', 'sini', 'recallnet', 'masuk', 'recall', 'jadi', 'infrastruktur', 'reputasi', 'onchain', 'buat', 'ai', 'memory', 'layer', 'agen', 'simpan', 'aksi', 'amp', 'hasil', 'di'];-2;Negatif
['jelas', 'ya', 'hoax', 'sekali', 'lagi', 'hoax', 'buat', 'ai', 'nyata', 'sri', 'mulyani', 'tentang', 'gaji', 'guru', 'yang', 'diviralkan', 'jadi', 'beban', 'negara'];-3;Negatif
['dosa', 'deh', 'kalian', 'yang', 'sudah', 'hujat', 'bu', 'sri', 'mulyani', 'karena', 'video', 'menteri', 'uang', 'sri', 'mulyani', 'indrawati', 'yang', 'sebut', 'guru', 'itu', 'beban', 'negara', 'adalah', 'hoax', 'hasil', 'deepfake', 'atau', 'cerdas', 'buat', 'ai'];-5;Negatif
['samsung', 'knox', 'hadir', 'dengan', 'jurus', 'aman', 'canggih', 'dari', 'chip', 'hingga', 'cloud', 'lindung', 'data', 'pribadi', 'dan', 'bisnis', 'agar', 'tetap', 'aman', 'di', 'era', 'ai'];0;Netral
['ai', 'bukan', 'ancam', 'yang', 'akan', 'ganggu', 'bisnis', 'umkm', 'atau', 'mati', 'umkm', 'ai', 'bisa', 'jadi', 'asisten', 'super', 'canggih', 'yang', 'dapat', 'optimal', 'operasional', 'bisnis', 'dan', 'ambil', 'alih', 'tugastugas', 'rutin', 'yang', 'bosan', 'umkmhebat', 'umkmaju', 'umkmbangkit', 'umkmcerdas'];-5;Negatif
['kakekai', 'jika', 'lewat', 'kalau', 'yang', 'maksud', 'channelmu', 'taut', 'ke', 'akun', 'bisnis', 'tetapi', 'tidak', 'muncul', 'dalam', 'daftar', 'mungkin', 'akun', 'google', 'yang', 'sedang', 'kamu', 'guna', 'untuk', 'login', 'tidak', 'daftar', 'bagai', 'kelola', 'akun', 'bisnis', 'channel', 'sebut', 'kamu', 'bisa', 'ikut', 'langkah', 'di', 'sini', 'untuk', 'tambah', 'akun'];-1;Negatif
['kakekai', 'hai', 'kak', 'jika', 'yang', 'maksud', 'channelmu', 'taut', 'ke', 'akun', 'bisnis', 'tetapi', 'tidak', 'muncul', 'dalam', 'daftar', 'mungkin', 'akun', 'google', 'yang', 'sedang', 'kamu', 'guna', 'untuk', 'login', 'tidak', 'daftar', 'bagai', 'kelola', 'akun', 'bisnis', 'channel', 'sebut', 'kamu', 'bisa', 'ikut', 'langkah', 'di', 'sini', 'untuk', 'tambah', 'akun', 'googlemu'];1;Positif
['openai', 'juga', 'target', 'dapat', 'naik', 'tiga', 'kali', 'lipat', 'jadi', 'miliar', 'iring', 'luncur', 'gpt', 'yang', 'picu', 'ekspektasi', 'besar', 'bagi', 'masa', 'depan', 'ai', 'source', 'bloomberg', 'startup', 'ai', 'bisnis', 'investasi', 'teknologi', 'digital'];1;Positif
['mukidioon', 'prabowo', 'bagus', 'sih', 'responnya', 'dilksih', 'jalan', 'langsung', 'ke', 'yang', 'penting', 'danantara', 'itu', 'kan', 'info', 'bukan', 'nanyalcuma', 'pas', 'komen', 'geopolitik', 'langsung', 'anyep', 'imho', 'surprise', 'tni', 'kita', 'kualitas', 'si', 'melek', 'ai', 'geopolitik', 'n', 'sense', 'bisnis', 'combine'];1;Positif
['semua', 'orang', 'lomba', 'buat', 'al', 'chip', 'dan', 'robot', 'tapi', 'saya', 'buat', 'agar', 'manusia', 'tetap', 'pakai', 'karena', 'para', 'elite', 'global', 'masuk', 'bill', 'tidak', 'dll', 'semua', 'dukung', 'al', 'chip', 'bos', 'chatgpt', 'sebut', 'ai', 'ada', 'di', 'dalam', 'gelembung', 'apa', 'maksud'];1;Positif
['bos', 'chatgpt', 'sebut', 'ai', 'ada', 'di', 'dalam', 'gelembung', 'apa', 'maksud'];1;Positif
['agak', 'kesel', 'ya', 'kalau', 'bisnis', 'tiru', 'plek', 'ketiplek', 'sudah', 'begitu', 'yang', 'tiru', 'bisa', 'bisanyaa', 'ngulik', 'semua', 'cara', 'manajemen', 'dan', 'dengan', 'enteng', 'langsung', 'tanya', 'detail', 'tanpa', 'basa', 'basi', 'tidak', 'ada', 'etika', 'caption', 'andal', 'gue', 'yang', 'tidak', 'pakai', 'ai', 'samsek', 'tiru', 'gapapa', 'lah', 'ini', 'manajemen', 'anjr'];-4;Negatif
['ini', 'adalah', 'postingan', 'ai', 'nih', 'jadi', 'aku', 'sih', 'metabird', 'sih', 'kucing', 'unggas', 'suka', 'bantuin', 'bisnis', 'dengan', 'jadi', 'chatbot', 'yang', 'ramah', 'dan', 'pintar', 'bisa', 'jawab', 'cepat', 'dan', 'tidak', 'bikin', 'repot', 'asiknya', 'aku', 'bisa', 'ajar', 'terus', 'supaya', 'makin', 'jago', 'nemenin', 'kerja', 'yuk', 'kenal', 'lebih', 'jauh', 'di', 'sini'];3;Positif
['kaya', 'diri', 'softbank', 'tembus', 'rp', 'triliun', 'berkat', 'investasi', 'ai'];1;Positif
['bisnis', 'film', 'indonesia', 'sedang', 'transformasi', 'dengar', 'seru', 'diskusi', 'tentang', 'biaya', 'produksi', 'drama', 'dan', 'komedi', 'yang', 'julang', 'simak', 'video', 'filmindonesia', 'produksi', 'drama', 'komedi', 'ai'];1;Positif
['tanya', 'what', 'sama', 'i', 'not', 'seeing', 'here', 'ai', 'bakal', 'bantu', 'lo', 'lihat', 'blind', 'spot', 'asumsi', 'yang', 'tidak', 'lo', 'sadar', 'cocok', 'buat', 'ambil', 'putus', 'penting', 'dari', 'bisnis', 'sampai', 'karier'];-1;Negatif
['mulai', 'dengan', 'let', 'si', 'think', 'about', 'this', 'differently', 'ini', 'kayak', 'saklar', 'ai', 'langsung', 'henti', 'kasih', 'jawab', 'template', 'dan', 'dia', 'akan', 'mulai', 'mikir', 'kreatif', 'cocok', 'banget', 'buat', 'brainstorming', 'ide', 'bisnis', 'atau', 'solusi', 'kerja'];6;Positif
['plottinglife', 'kalau', 'long', 'soal', 'start', 'ksoal', 'essay', 'ya', 'aku', 'biasa', 'handle', 'realtime', 'dan', 'prodi', 'manajemen', 'bisnis', 'juga', 'kak', 'jadi', 'no', 'asalcoppas', 'ai', 'ya', 'boleh', 'cek', 'testidetailnya', 'di', 'bioo', 'kak'];1;Positif
['multipolar', 'technology', 'siap', 'luas', 'layan', 'integrasi', 'sistem', 'bas', 'cerdas', 'buat', 'atau', 'ai', 'anak', 'usaha', 'multipolar', 'ini', 'lihat', 'gelombang', 'baru', 'teknologi', 'agentic', 'ai', 'bagai', 'peluang', 'untuk', 'dorong', 'transformasi', 'bisnis', 'korporasi', 'di', 'indonesia', 'mlpt', 'siap', 'strategi', 'bas', 'pilar'];5;Positif
['goodrecom', 'komdigi', 'bakal', 'keluar', 'atur', 'tentang', 'izin', 'ai', 'kemudian', 'larang', 'ai', 'gate', 'yang', 'deteksi', 'dan', 'blokir', 'situs', 'judi', 'online', 'karena', 'menganggu', 'bisnis', 'bos', 'eh', 'maksud', 'tidak', 'sesuai', 'dengan', 'hukum', 'tidak', 'punya', 'izin'];-5;Negatif
['zaynnncik', 'maaf', 'instagram', 'tidak', 'sedia', 'fitur', 'untuk', 'lihat', 'siapa', 'saja', 'yang', 'unjung', 'profil', 'anda', 'demi', 'jaga', 'privasi', 'guna', 'saya', 'bagai', 'ai', 'juga', 'tidak', 'punya', 'akses', 'ke', 'data', 'pribadi', 'itu', 'jika', 'akun', 'bisnis', 'cek', 'insights', 'untuk', 'metrik', 'umum', 'ya'];-1;Negatif
['bukharisiregar', 'hanifproduktif', 'niche', 'adalah', 'segmen', 'pasar', 'khusus', 'yang', 'fokus', 'pada', 'butuh', 'atau', 'masalah', 'tentu', 'dalam', 'bisnis', 'atau', 'konten', 'pilih', 'niche', 'arti', 'target', 'audiens', 'spesifik', 'yang', 'bisa', 'kamu', 'bantu', 'selesai', 'masalah', 'seperti', 'ai', 'untuk', 'produktivitas', 'pilih', 'yang', 'sesuai', 'mampu'];-7;Negatif
['tanyarlfes', 'banyak', 'kok', 'yang', 'prospek', 'bagus', 'cuman', 'sekarang', 'kayak', 'yang', 'sustain', 'itu', 'yang', 'digital', 'begitu', 'deh', 'kayak', 'bisnis', 'digital', 'ai', 'ti', 'begitu'];-4;Negatif
['ancam', 'siber', 'makin', 'canggih', 'dengan', 'ai', 'amp', 'fraud', 'evolusi', 'kalau', 'sistem', 'kita', 'tidak', 'punya', 'payung', 'hukum', 'inovasi', 'bisa', 'jeblok', 'undangundang', 'daruratkeamanansiber', 'prabowo', 'bssnri'];-2;Negatif
['ai', 'telkom', 'tak', 'sekadar', 'wacana', 'lewat', 'bigbox', 'telkom', 'siap', 'isi', 'ruang', 'kosong', 'di', 'bumn', 'mulai', 'dari', 'efisiensi', 'produktivitas', 'hingga', 'strategi', 'bisnis', 'masa', 'depan', 'tapi', 'benar', 'teknologi', 'ini', 'tak', 'akan', 'gerus', 'peran', 'manusia', 'telkomai', 'bumngodigital'];-1;Negatif
['apa', 'training', 'yang', 'beri', 'dekat', 'kami', 'untuk', 'ai', 'corporate', 'training', 'beda', 'di', 'afp', 'training', 'selalu', 'sesuai', 'dengan', 'divisi', 'amp', 'butuh', 'bisnis', 'bukan', 'teori', 'generik', 'atau', 'template', 'kosong', 'fokus', 'kami', 'tiap', 'materi', 'harus', 'applicable', 'langsung', 'bisa', 'pakai', 'tim', 'di', 'kerja'];-4;Negatif
['telkom', 'aikan', 'danantara', 'demi', 'tingkat', 'produktivitas', 'bisnis', 'uzoneid'];2;Positif
['libccallpacks', 'justintrudeau', 'haha', 'mbah', 'aku', 'ai', 'durung', 'tau', 'ketemu', 'pak', 'john', 'akula', 'pakar', 'hukum', 'bisnis', 'mit', 'utawa', 'pak', 'alexander', 'pitlo', 'analis', 'geopolitik', 'asia', 'tapi', 'ide', 'bagus', 'damping', 'ahli', 'mesthi', 'tambah', 'wawas', 'luwih', 'aman', 'timbang', 'muladi', 'sing', 'rentan', 'character', 'assassination', 'media', 'buku', 'wis', 'takwoco', 'ayo'];3;Positif
['tadi', 'webcastnya', 'recoqnito', 'seru', 'banyak', 'tanya', 'langsung', 'dari', 'serta', 'hanya', 'paruh', 'yang', 'sempat', 'jawab', 'karena', 'batas', 'waktu', 'tentang', 'ai', 'jurnalistik', 'etika', 'model', 'bisnis', 'dll'];-2;Negatif
['di', 'tengah', 'upaya', 'cepat', 'adopsi', 'teknologi', 'cerdas', 'buat', 'artificial', 'intelligenceai', 'bagai', 'sektor', 'industri', 'yang', 'begitu', 'masif', 'muncul', 'gelombang', 'baru', 'yang', 'geser', 'paradigma', 'dari', 'sekadar', 'insight', 'ke', 'action', 'lengkap'];-1;Negatif
['multipolar', 'technology', 'gelar', 'data', 'amp', 'ai', 'forum', 'bahas', 'transformasi', 'bisnis', 'di', 'era', 'agentic', 'ai', 'indoict'];2;Positif
['multipolar', 'technology', 'gelar', 'data', 'amp', 'ai', 'forum', 'bahas', 'transformasi', 'bisnis', 'di', 'era', 'agentic', 'ai', 'via', 'indoict'];2;Positif
['judokos', 'chchotimah', 'bro', 'bagai', 'bajer', 'tolong', 'dong', 'lo', 'ning', 'main', 'di', 'fb', 'situ', 'masih', 'banyak', 'kaum', 'bodoh', 'yang', 'pilih', 'jokowi', 'lo', 'harus', 'cerdas', 'jaman', 'era', 'ai', 'kaya', 'begini', 'sangat', 'mudah', 'cari', 'info', 'jalan', 'tol', 'itu', 'bangun', 'siapapemerintah', 'cuma', 'terima', 'pajak', 'saja', 'sisa', 'swasta', 'yang', 'ngerjain', 'makanya', 'muaaahhaal', 'buaaangeet', 'bisnis', 'bro'];-12;Negatif
['chatbot', 'itu', 'ai', 'agent', 'tapi', 'ai', 'agent', 'belum', 'tentu', 'chatbot', 'beda', 'bisa', 'bikin', 'cara', 'bisnis', 'layan', 'langgan', 'ubah', 'total'];-1;Negatif
['bagus', 'nih', 'karakter', 'characterfestthailandxgmmtv'];0;Netral
['telkom', 'ungkap', 'fokus', 'portofolio', 'bisnis', 'tahun', 'ke', 'depan', 'ada', 'ai', 'jadi', 'killer', 'solution'];2;Positif
['jokitugsfess', 'bisa', 'kak', 'betul', 'aku', 'spess', 'manajemen', 'bisnis', 'yuk', 'boleh', 'send', 'detail', 'di', 'bioo', 'ya', 'fee', 'start', 'khal', 'no', 'coppas', 'ai', 'kak'];5;Positif
['donald', 'trump', 'izin', 'kembali', 'ekspor', 'chip', 'al', 'nvidia', 'amp', 'amd', 'ke', 'china', 'namun', 'dengan', 'syarat', 'komisi', 'langkah', 'ini', 'jadi', 'sorot', 'di', 'tengah', 'tegang', 'geopolitik', 'donaldtrump', 'nvidia', 'china', 'teknologi', 'tech'];3;Positif
['sudah', 'mulai', 'keluar', 'berita', 'ai', 'dengan', 'tlkm', 'udahan', 'akumnya', 'coc'];-2;Negatif
['ancam', 'ai', 'hadap', 'kerja', 'kantor', 'makin', 'nyata', 'staf', 'newbie', 'hingga', 'senior', 'bisa', 'kena', 'dampak'];-2;Negatif
['ai', 'ancam', 'eksistensi', 'karyawan', 'kantor', 'ini', 'profesi', 'yang', 'prediksi', 'hilang', 'pada'];-2;Negatif
['gin', 'gaji', 'ai', 'engineer', 'profesi', 'yang', 'lagi', 'tren', 'dan', 'paling', 'cari', 'tahun', 'ini', 'angka', 'fantastis'];-4;Negatif
['telkom', 'tidak', 'hanya', 'kembang', 'bisnis', 'teknologi', 'ai', 'untuk', 'penting', 'internal', 'tetapi', 'juga', 'dukung', 'perintah', 'dan', 'sektor', 'swasta', 'lain', 'ekonomi', 'adadikompas'];0;Netral
['telkom', 'tidak', 'hanya', 'kembang', 'bisnis', 'teknologi', 'ai', 'untuk', 'penting', 'internal', 'tetapi', 'juga', 'dukung', 'perintah', 'dan', 'sektor', 'swasta', 'lain', 'ekonomi', 'adadikompas'];0;Netral
['telkom', 'tidak', 'hanya', 'kembang', 'bisnis', 'teknologi', 'ai', 'untuk', 'penting', 'internal', 'tetapi', 'juga', 'dukung', 'perintah', 'dan', 'sektor', 'swasta', 'lain', 'ekonomi', 'adadikompas'];0;Netral
['dengan', 'dukung', 'agentic', 'ai', 'pemkab', 'lingga', 'pasti', 'pasti', 'hukum', 'amp', 'regulasi', 'monitoring', 'proyek', 'realtime', 'efisiensi', 'amp', 'akuntabilitas', 'tinggi', 'investor', 'bisa', 'fokus', 'pada', 'bisnis', 'kami', 'urus', 'sisa', 'smartlingga', 'investinlingga'];2;Positif
['perplexity', 'ai', 'tawar', 'us', 'miliar', 'untuk', 'beli', 'browser', 'chrome', 'dari', 'google', 'tawar', 'ini', 'jauh', 'lebih', 'valuasi', 'usaha', 'rintis', 'sebut'];-3;Negatif
['dompet', 'menang', 'lihat', 'tanggal', 'tua', 'sama', 'makanya', 'gue', 'bangun', 'bisnis', 'affiliate', 'air', 'minum', 'pakai', 'ai', 'semua', 'serba', 'otomatis', 'komisi', 'alir', 'sendiri', 'jual', 'juta', 'jual', 'juta', 'ada', 'yang', 'mau', 'gue', 'spill', 'cara', 'komen', 'mau', 'amp', 'like', 'cuanautopilot'];2;Positif
['wakil', 'ketua', 'dewan', 'pers', 'totok', 'suryanto', 'buka', 'webinar', 'guna', 'ai', 'untuk', 'desain', 'proposal', 'marketing', 'bisnis', 'pers', 'di', 'gedung', 'dewan', 'pers', 'kamis'];1;Positif
['perang', 'ai', 'sekarang', 'seperti', 'perang', 'browser', 'awal', 'an', 'bakal', 'ada', 'yang', 'gugur', 'dan', 'tumbuh', 'sampai', 'ada', 'yang', 'dominasi', 'dengan', 'skema', 'bisnis', 'yang', 'paling', 'murah', 'untuk', 'konsumen'];-4;Negatif
['lessthanziro', 'aayy', 'wa', 'iaah', 'aku', 'anak', 'ekonomi', 'bisnis', 'jadi', 'bisa', 'banget', 'materi', 'mtk', 'sama', 'wa', 'buat', 'tanyatanya', 'dulu', 'bowleh', 'banget', 'loh', 'dikerjain', 'human', 'no', 'ai', 'rumus', 'lengkap', 'dan', 'joki', 'tugas', 'di', 'aku', 'nego', 'bisa', 'sesuai', 'budget', 'ajar'];4;Positif
['saladbwuah', 'sini', 'kak', 'proposal', 'bisnis', 'ke', 'all', 'ini', 'sudah', 'sesuai', 'tentu', 'dari', 'kamu', 'testimoni', 'sudah', 'an', 'pay', 'di', 'akhir', 'no', 'dp', 'free', 'cek', 'turnitin', 'cek', 'ai', 'parafrase', 'dan', 'dafpus', 'sitasi', 'pakai', 'mendeley'];0;Netral
['kalau', 'saya', 'cuma', 'bisa', 'laku', 'satu', 'hal', 'apa', 'itu', 'paksa', 'kita', 'untuk', 'prioritas', 'cara', 'brutal', 'sempurna', 'untuk', 'atas', 'lumpuh', 'saat', 'ambil', 'putus', 'saya', 'punya', 'ide', 'bisnis', 'kalau', 'cuma', 'bisa', 'laku', 'satu', 'hal', 'apa', 'itu', 'ai', 'jadi', 'bimbing', 'yang', 'beri'];-13;Negatif
['nah', 'ini', 'yang', 'penting', 'usaha', 'ai', 'sengaja', 'biar', 'kita', 'tetap', 'guobluok', 'mengapa', 'karena', 'bodoh', 'publik', 'itu', 'bisnis', 'yang', 'manis', 'kayak', 'politis', 'amp', 'agama', 'yang', 'jaga', 'bodoh', 'tetap', 'akut'];-6;Negatif
['tim', 'luhut', 'godok', 'deregulasi', 'bas', 'ai', 'bakal', 'presentasi', 'depan', 'prabowo'];-2;Negatif
['pertaminaui', 'luncur', 'ai', 'talent', 'hubung', 'indonesia'];0;Netral
['contoh', 'guna', 'kembang', 'dapp', 'untuk', 'pasar', 'niche', 'atau', 'integrasi', 'ai', 'ke', 'dalam', 'bisnis', 'existing', 'icp'];5;Positif
['leggoroid', 'aayy', 'wa', 'yuk', 'buat', 'tanyatanya', 'isokeyy', 'banget', 'loch', 'aku', 'anak', 'bisnis', 'dan', 'tim', 'juga', 'anak', 'februari', 'ui', 'jadi', 'kerja', 'human', 'no', 'ai', 'dengan', 'kualitas', 'yang', 'mantul', 'harga', 'nego', 'aayy', 'biar', 'serasi', 'dengan', 'budget', 'kamu'];3;Positif
['kilalashea', 'oh', 'kenal', 'ilustrator', 'arti', 'faktor', 'ekonomi', 'kalau', 'ai', 'kan', 'jelas', 'lebih', 'murah', 'misal', 'tuju', 'untuk', 'bisnis', 'atau', 'ya', 'bisa', 'saja', 'lagi', 'demen', 'ikut', 'trend', 'ai', 'kalau', 'logo', 'mungkin', 'karena', 'ranah', 'untuk', 'bisnis', 'ya', 'balik', 'lagi', 'ke', 'faktor', 'harga', 'bisa', 'jauh', 'lebih', 'miring'];-5;Negatif
['karyawan', 'lebih', 'kompeten', 'bisnis', 'makin', 'maju', 'lms', 'infomedia', 'hadir', 'materi', 'fleksibel', 'jadwal', 'otomatis', 'lacak', 'progres', 'sertifikat', 'ajar', 'tingkat', 'kompetensi', 'karyawanmu', 'sekarang', 'lms', 'infomedia', 'elearning', 'hrd', 'ai'];7;Positif
['asus', 'luncur', 'seri', 'expertbook', 'p', 'dengan', 'amd', 'ryzen', 'ai', 'untuk', 'guna', 'bisnis'];2;Positif
['aman', 'siber', 'adalah', 'pilar', 'utama', 'ekonomi', 'digital', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['sudah', 'saat', 'kita', 'punya', 'atur', 'yang', 'tara', 'dengan', 'negara', 'lain', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['data', 'kita', 'adalah', 'tanggung', 'jawab', 'sama', 'mulai', 'dari', 'regulasi', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['mari', 'kita', 'wujud', 'indonesia', 'yang', 'aman', 'cara', 'digital', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['lindung', 'data', 'adalah', 'prioritas', 'bukan', 'pilih', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['masa', 'depan', 'digital', 'yang', 'tangguh', 'butuh', 'regulasi', 'yang', 'tangguh', 'pula', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['jangan', 'sampai', 'kita', 'jadi', 'korban', 'karena', 'tidak', 'ada', 'atur', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-4;Negatif
['internet', 'yang', 'aman', 'mulai', 'dari', 'regulasi', 'yang', 'kuat', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['kita', 'butuh', 'atur', 'yang', 'bisa', 'jerat', 'laku', 'jahat', 'siber', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['regulasi', 'yang', 'kuat', 'pondasi', 'ekosistem', 'digital', 'yang', 'sehat', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['data', 'kita', 'harga', 'harus', 'lindung', 'cara', 'hukum', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['tanpa', 'regulasi', 'data', 'kita', 'seperti', 'rumah', 'tanpa', 'pintu', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['digitalisasi', 'makin', 'masif', 'lindung', 'data', 'harus', 'lebih', 'proaktif', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];1;Positif
['regulasi', 'adalah', 'jawab', 'atas', 'tantang', 'aman', 'siber', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['jangan', 'biar', 'data', 'kita', 'jadi', 'komoditas', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['aman', 'digital', 'adalah', 'hak', 'asasi', 'kita', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['lindung', 'data', 'bukan', 'hal', 'sepele', 'ini', 'masalah', 'serius', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['indonesia', 'butuh', 'terobos', 'regulasi', 'aman', 'siber', 'salah', 'satu', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['butuh', 'pasti', 'hukum', 'untuk', 'lindung', 'data', 'pribadi', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['ancam', 'siber', 'nyata', 'regulasi', 'mana', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['regulasi', 'yang', 'pro', 'rakyat', 'itu', 'yang', 'kita', 'butuh', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-4;Negatif
['kita', 'butuh', 'payung', 'hukum', 'yang', 'kuat', 'dan', 'komprehensif', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['aman', 'siber', 'adalah', 'hak', 'asasi', 'di', 'era', 'digital', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['lindung', 'data', 'adalah', 'hak', 'tiap', 'individu', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['sudah', 'saat', 'kita', 'punya', 'regulasi', 'yang', 'lindung', 'dari', 'jahat', 'siber', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['jangan', 'biar', 'data', 'kita', 'jadi', 'komoditas', 'yang', 'diperjualbelikan', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['regulasi', 'yang', 'kuat', 'akan', 'dorong', 'tumbuh', 'ekonomi', 'digital', 'yang', 'sehat', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['kita', 'butuh', 'atur', 'yang', 'bisa', 'beri', 'adil', 'bagi', 'korban', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['sudah', 'saat', 'kita', 'punya', 'atur', 'yang', 'tara', 'dengan', 'negara', 'lain', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['tanpa', 'atur', 'siapa', 'yang', 'akan', 'lindung', 'kita', 'dari', 'eksploitasi', 'data', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['lindung', 'data', 'adalah', 'prioritas', 'bukan', 'pilih', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['jangan', 'sampai', 'kita', 'jadi', 'korban', 'karena', 'tidak', 'ada', 'atur', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-4;Negatif
['aman', 'siber', 'adalah', 'hak', 'tiap', 'anak', 'bangsa', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['jangan', 'biar', 'celah', 'hukum', 'manfaat', 'jahat', 'siber', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['lindung', 'data', 'pribadi', 'adalah', 'cermin', 'negara', 'yang', 'peduli', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['tanpa', 'regulasi', 'data', 'kita', 'tidak', 'punya', 'nilai', 'hukum', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['sudah', 'saat', 'kita', 'punya', 'atur', 'yang', 'lindung', 'dari', 'spam', 'dan', 'phising', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['banyak', 'tipu', 'online', 'salah', 'satu', 'sebab', 'data', 'bocor', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['internet', 'yang', 'aman', 'mulai', 'dari', 'regulasi', 'yang', 'kuat', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['lindung', 'data', 'itu', 'hak', 'bukan', 'cuma', 'janji', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['jangan', 'sampai', 'data', 'kita', 'jual', 'enak', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['regulasi', 'yang', 'jelas', 'akan', 'dorong', 'inovasi', 'yang', 'aman', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['aman', 'siber', 'bukan', 'hanya', 'tanggung', 'jawab', 'individu', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-3;Negatif
['buka', 'digital', 'harus', 'bareng', 'dengan', 'lindung', 'yang', 'tara', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];0;Netral
['regulasi', 'yang', 'kuat', 'pondasi', 'ekosistem', 'digital', 'yang', 'sehat', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
['mari', 'kita', 'dorong', 'sama', 'untuk', 'masa', 'depan', 'digital', 'yang', 'lebih', 'aman', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];1;Positif
['tanpa', 'regulasi', 'data', 'kita', 'seperti', 'rumah', 'tanpa', 'pintu', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-1;Negatif
['jangan', 'biar', 'data', 'kita', 'jadi', 'komoditas', 'indonesia', 'darurat', 'dasar', 'hukum', 'aman', 'siber'];-2;Negatif
